total_return,total_return_pct,final_equity,max_dd,max_dd_pct,sharpe,calmar,profit_factor,n_trades,win_rate,wins,losses,avg_bars_held,ftmo_compliant,ftmo_killed,max_daily_loss_pct,max_daily_gain_pct,gross_profit,gross_loss,sl,tp,breakeven,trail,horizon,session,skipped_max_pos,skipped_corr,skipped_spread,skipped_dd_gate,skipped_profit_lock,skipped_profit_gate,skipped_session,skipped_already_in,prob_threshold,risk_scale,max_positions,dd_gate_pct,profit_lock_pct,profit_gate_pct,dd_recovery_threshold,session_buffer_hours
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,5,0.025,0.02,0.01,0.03,1
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,5,0.025,0.02,0.01,0.03,2
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,5,0.025,0.02,0.01,0.03,3
-9965.37,-0.0997,90034.63,10019.11,0.1002,-1.092,-0.995,0.34,56,0.1429,8,48,5.0,False,True,-0.0307,0.0114,5339.48,15691.64,10,0,36,5,5,0,0,0,0,0,0,3,0,125,0.44,0.5,5,0.025,0.02,0.01,0.05,1
-9965.37,-0.0997,90034.63,10019.11,0.1002,-1.092,-0.995,0.34,56,0.1429,8,48,5.0,False,True,-0.0307,0.0114,5339.48,15691.64,10,0,36,5,5,0,0,0,0,0,0,3,0,125,0.44,0.5,5,0.025,0.02,0.01,0.05,2
-9965.37,-0.0997,90034.63,10019.11,0.1002,-1.092,-0.995,0.34,56,0.1429,8,48,5.0,False,True,-0.0307,0.0114,5339.48,15691.64,10,0,36,5,5,0,0,0,0,0,0,3,0,125,0.44,0.5,5,0.025,0.02,0.01,0.05,3
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,5,0.025,0.02,0.02,0.03,1
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,5,0.025,0.02,0.02,0.03,2
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,5,0.025,0.02,0.02,0.03,3
-9888.78,-0.0989,90111.22,10180.68,0.1018,-1.086,-0.971,0.342,54,0.1481,8,46,5.3,False,True,-0.0307,0.0114,5340.19,15616.08,10,0,33,5,6,0,0,0,0,0,0,0,0,133,0.44,0.5,5,0.025,0.02,0.02,0.05,1
-9888.78,-0.0989,90111.22,10180.68,0.1018,-1.086,-0.971,0.342,54,0.1481,8,46,5.3,False,True,-0.0307,0.0114,5340.19,15616.08,10,0,33,5,6,0,0,0,0,0,0,0,0,133,0.44,0.5,5,0.025,0.02,0.02,0.05,2
-9888.78,-0.0989,90111.22,10180.68,0.1018,-1.086,-0.971,0.342,54,0.1481,8,46,5.3,False,True,-0.0307,0.0114,5340.19,15616.08,10,0,33,5,6,0,0,0,0,0,0,0,0,133,0.44,0.5,5,0.025,0.02,0.02,0.05,3
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,5,0.025,0.03,0.01,0.03,1
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,5,0.025,0.03,0.01,0.03,2
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,5,0.025,0.03,0.01,0.03,3
-9965.37,-0.0997,90034.63,10019.11,0.1002,-1.092,-0.995,0.34,56,0.1429,8,48,5.0,False,True,-0.0307,0.0114,5339.48,15691.64,10,0,36,5,5,0,0,0,0,0,0,3,0,125,0.44,0.5,5,0.025,0.03,0.01,0.05,1
-9965.37,-0.0997,90034.63,10019.11,0.1002,-1.092,-0.995,0.34,56,0.1429,8,48,5.0,False,True,-0.0307,0.0114,5339.48,15691.64,10,0,36,5,5,0,0,0,0,0,0,3,0,125,0.44,0.5,5,0.025,0.03,0.01,0.05,2
-9965.37,-0.0997,90034.63,10019.11,0.1002,-1.092,-0.995,0.34,56,0.1429,8,48,5.0,False,True,-0.0307,0.0114,5339.48,15691.64,10,0,36,5,5,0,0,0,0,0,0,3,0,125,0.44,0.5,5,0.025,0.03,0.01,0.05,3
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,5,0.025,0.03,0.02,0.03,1
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,5,0.025,0.03,0.02,0.03,2
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,5,0.025,0.03,0.02,0.03,3
-9888.78,-0.0989,90111.22,10180.68,0.1018,-1.086,-0.971,0.342,54,0.1481,8,46,5.3,False,True,-0.0307,0.0114,5340.19,15616.08,10,0,33,5,6,0,0,0,0,0,0,0,0,133,0.44,0.5,5,0.025,0.03,0.02,0.05,1
-9888.78,-0.0989,90111.22,10180.68,0.1018,-1.086,-0.971,0.342,54,0.1481,8,46,5.3,False,True,-0.0307,0.0114,5340.19,15616.08,10,0,33,5,6,0,0,0,0,0,0,0,0,133,0.44,0.5,5,0.025,0.03,0.02,0.05,2
-9888.78,-0.0989,90111.22,10180.68,0.1018,-1.086,-0.971,0.342,54,0.1481,8,46,5.3,False,True,-0.0307,0.0114,5340.19,15616.08,10,0,33,5,6,0,0,0,0,0,0,0,0,133,0.44,0.5,5,0.025,0.03,0.02,0.05,3
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,5,0.035,0.02,0.01,0.03,1
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,5,0.035,0.02,0.01,0.03,2
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,5,0.035,0.02,0.01,0.03,3
-9738.7,-0.0974,90261.3,10031.07,0.1003,-1.057,-0.971,0.346,56,0.1429,8,48,5.2,False,True,-0.0309,0.0114,5355.06,15481.52,10,0,35,5,6,0,0,0,0,0,0,3,0,135,0.44,0.5,5,0.035,0.02,0.01,0.05,1
-9738.7,-0.0974,90261.3,10031.07,0.1003,-1.057,-0.971,0.346,56,0.1429,8,48,5.2,False,True,-0.0309,0.0114,5355.06,15481.52,10,0,35,5,6,0,0,0,0,0,0,3,0,135,0.44,0.5,5,0.035,0.02,0.01,0.05,2
-9738.7,-0.0974,90261.3,10031.07,0.1003,-1.057,-0.971,0.346,56,0.1429,8,48,5.2,False,True,-0.0309,0.0114,5355.06,15481.52,10,0,35,5,6,0,0,0,0,0,0,3,0,135,0.44,0.5,5,0.035,0.02,0.01,0.05,3
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,5,0.035,0.02,0.02,0.03,1
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,5,0.035,0.02,0.02,0.03,2
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,5,0.035,0.02,0.02,0.03,3
-10220.96,-0.1022,89779.04,10232.85,0.1023,-1.061,-0.999,0.409,70,0.1714,12,58,5.3,False,True,-0.0309,0.0114,7076.14,17297.1,13,0,42,9,6,0,0,0,0,0,0,0,0,170,0.44,0.5,5,0.035,0.02,0.02,0.05,1
-10220.96,-0.1022,89779.04,10232.85,0.1023,-1.061,-0.999,0.409,70,0.1714,12,58,5.3,False,True,-0.0309,0.0114,7076.14,17297.1,13,0,42,9,6,0,0,0,0,0,0,0,0,170,0.44,0.5,5,0.035,0.02,0.02,0.05,2
-10220.96,-0.1022,89779.04,10232.85,0.1023,-1.061,-0.999,0.409,70,0.1714,12,58,5.3,False,True,-0.0309,0.0114,7076.14,17297.1,13,0,42,9,6,0,0,0,0,0,0,0,0,170,0.44,0.5,5,0.035,0.02,0.02,0.05,3
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,5,0.035,0.03,0.01,0.03,1
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,5,0.035,0.03,0.01,0.03,2
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,5,0.035,0.03,0.01,0.03,3
-9738.7,-0.0974,90261.3,10031.07,0.1003,-1.057,-0.971,0.346,56,0.1429,8,48,5.2,False,True,-0.0309,0.0114,5355.06,15481.52,10,0,35,5,6,0,0,0,0,0,0,3,0,135,0.44,0.5,5,0.035,0.03,0.01,0.05,1
-9738.7,-0.0974,90261.3,10031.07,0.1003,-1.057,-0.971,0.346,56,0.1429,8,48,5.2,False,True,-0.0309,0.0114,5355.06,15481.52,10,0,35,5,6,0,0,0,0,0,0,3,0,135,0.44,0.5,5,0.035,0.03,0.01,0.05,2
-9738.7,-0.0974,90261.3,10031.07,0.1003,-1.057,-0.971,0.346,56,0.1429,8,48,5.2,False,True,-0.0309,0.0114,5355.06,15481.52,10,0,35,5,6,0,0,0,0,0,0,3,0,135,0.44,0.5,5,0.035,0.03,0.01,0.05,3
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,5,0.035,0.03,0.02,0.03,1
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,5,0.035,0.03,0.02,0.03,2
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,5,0.035,0.03,0.02,0.03,3
-10220.96,-0.1022,89779.04,10232.85,0.1023,-1.061,-0.999,0.409,70,0.1714,12,58,5.3,False,True,-0.0309,0.0114,7076.14,17297.1,13,0,42,9,6,0,0,0,0,0,0,0,0,170,0.44,0.5,5,0.035,0.03,0.02,0.05,1
-10220.96,-0.1022,89779.04,10232.85,0.1023,-1.061,-0.999,0.409,70,0.1714,12,58,5.3,False,True,-0.0309,0.0114,7076.14,17297.1,13,0,42,9,6,0,0,0,0,0,0,0,0,170,0.44,0.5,5,0.035,0.03,0.02,0.05,2
-10220.96,-0.1022,89779.04,10232.85,0.1023,-1.061,-0.999,0.409,70,0.1714,12,58,5.3,False,True,-0.0309,0.0114,7076.14,17297.1,13,0,42,9,6,0,0,0,0,0,0,0,0,170,0.44,0.5,5,0.035,0.03,0.02,0.05,3
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,10,0.025,0.02,0.01,0.03,1
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,10,0.025,0.02,0.01,0.03,2
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,10,0.025,0.02,0.01,0.03,3
-9965.37,-0.0997,90034.63,10019.11,0.1002,-1.092,-0.995,0.34,56,0.1429,8,48,5.0,False,True,-0.0307,0.0114,5339.48,15691.64,10,0,36,5,5,0,0,0,0,0,0,3,0,125,0.44,0.5,10,0.025,0.02,0.01,0.05,1
-9965.37,-0.0997,90034.63,10019.11,0.1002,-1.092,-0.995,0.34,56,0.1429,8,48,5.0,False,True,-0.0307,0.0114,5339.48,15691.64,10,0,36,5,5,0,0,0,0,0,0,3,0,125,0.44,0.5,10,0.025,0.02,0.01,0.05,2
-9965.37,-0.0997,90034.63,10019.11,0.1002,-1.092,-0.995,0.34,56,0.1429,8,48,5.0,False,True,-0.0307,0.0114,5339.48,15691.64,10,0,36,5,5,0,0,0,0,0,0,3,0,125,0.44,0.5,10,0.025,0.02,0.01,0.05,3
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,10,0.025,0.02,0.02,0.03,1
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,10,0.025,0.02,0.02,0.03,2
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,10,0.025,0.02,0.02,0.03,3
-9888.78,-0.0989,90111.22,10180.68,0.1018,-1.086,-0.971,0.342,54,0.1481,8,46,5.3,False,True,-0.0307,0.0114,5340.19,15616.08,10,0,33,5,6,0,0,0,0,0,0,0,0,133,0.44,0.5,10,0.025,0.02,0.02,0.05,1
-9888.78,-0.0989,90111.22,10180.68,0.1018,-1.086,-0.971,0.342,54,0.1481,8,46,5.3,False,True,-0.0307,0.0114,5340.19,15616.08,10,0,33,5,6,0,0,0,0,0,0,0,0,133,0.44,0.5,10,0.025,0.02,0.02,0.05,2
-9888.78,-0.0989,90111.22,10180.68,0.1018,-1.086,-0.971,0.342,54,0.1481,8,46,5.3,False,True,-0.0307,0.0114,5340.19,15616.08,10,0,33,5,6,0,0,0,0,0,0,0,0,133,0.44,0.5,10,0.025,0.02,0.02,0.05,3
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,10,0.025,0.03,0.01,0.03,1
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,10,0.025,0.03,0.01,0.03,2
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,10,0.025,0.03,0.01,0.03,3
-9965.37,-0.0997,90034.63,10019.11,0.1002,-1.092,-0.995,0.34,56,0.1429,8,48,5.0,False,True,-0.0307,0.0114,5339.48,15691.64,10,0,36,5,5,0,0,0,0,0,0,3,0,125,0.44,0.5,10,0.025,0.03,0.01,0.05,1
-9965.37,-0.0997,90034.63,10019.11,0.1002,-1.092,-0.995,0.34,56,0.1429,8,48,5.0,False,True,-0.0307,0.0114,5339.48,15691.64,10,0,36,5,5,0,0,0,0,0,0,3,0,125,0.44,0.5,10,0.025,0.03,0.01,0.05,2
-9965.37,-0.0997,90034.63,10019.11,0.1002,-1.092,-0.995,0.34,56,0.1429,8,48,5.0,False,True,-0.0307,0.0114,5339.48,15691.64,10,0,36,5,5,0,0,0,0,0,0,3,0,125,0.44,0.5,10,0.025,0.03,0.01,0.05,3
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,10,0.025,0.03,0.02,0.03,1
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,10,0.025,0.03,0.02,0.03,2
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,10,0.025,0.03,0.02,0.03,3
-9888.78,-0.0989,90111.22,10180.68,0.1018,-1.086,-0.971,0.342,54,0.1481,8,46,5.3,False,True,-0.0307,0.0114,5340.19,15616.08,10,0,33,5,6,0,0,0,0,0,0,0,0,133,0.44,0.5,10,0.025,0.03,0.02,0.05,1
-9888.78,-0.0989,90111.22,10180.68,0.1018,-1.086,-0.971,0.342,54,0.1481,8,46,5.3,False,True,-0.0307,0.0114,5340.19,15616.08,10,0,33,5,6,0,0,0,0,0,0,0,0,133,0.44,0.5,10,0.025,0.03,0.02,0.05,2
-9888.78,-0.0989,90111.22,10180.68,0.1018,-1.086,-0.971,0.342,54,0.1481,8,46,5.3,False,True,-0.0307,0.0114,5340.19,15616.08,10,0,33,5,6,0,0,0,0,0,0,0,0,133,0.44,0.5,10,0.025,0.03,0.02,0.05,3
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,10,0.035,0.02,0.01,0.03,1
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,10,0.035,0.02,0.01,0.03,2
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,10,0.035,0.02,0.01,0.03,3
-9738.7,-0.0974,90261.3,10031.07,0.1003,-1.057,-0.971,0.346,56,0.1429,8,48,5.2,False,True,-0.0309,0.0114,5355.06,15481.52,10,0,35,5,6,0,0,0,0,0,0,3,0,135,0.44,0.5,10,0.035,0.02,0.01,0.05,1
-9738.7,-0.0974,90261.3,10031.07,0.1003,-1.057,-0.971,0.346,56,0.1429,8,48,5.2,False,True,-0.0309,0.0114,5355.06,15481.52,10,0,35,5,6,0,0,0,0,0,0,3,0,135,0.44,0.5,10,0.035,0.02,0.01,0.05,2
-9738.7,-0.0974,90261.3,10031.07,0.1003,-1.057,-0.971,0.346,56,0.1429,8,48,5.2,False,True,-0.0309,0.0114,5355.06,15481.52,10,0,35,5,6,0,0,0,0,0,0,3,0,135,0.44,0.5,10,0.035,0.02,0.01,0.05,3
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,10,0.035,0.02,0.02,0.03,1
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,10,0.035,0.02,0.02,0.03,2
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,10,0.035,0.02,0.02,0.03,3
-10220.96,-0.1022,89779.04,10232.85,0.1023,-1.061,-0.999,0.409,70,0.1714,12,58,5.3,False,True,-0.0309,0.0114,7076.14,17297.1,13,0,42,9,6,0,0,0,0,0,0,0,0,170,0.44,0.5,10,0.035,0.02,0.02,0.05,1
-10220.96,-0.1022,89779.04,10232.85,0.1023,-1.061,-0.999,0.409,70,0.1714,12,58,5.3,False,True,-0.0309,0.0114,7076.14,17297.1,13,0,42,9,6,0,0,0,0,0,0,0,0,170,0.44,0.5,10,0.035,0.02,0.02,0.05,2
-10220.96,-0.1022,89779.04,10232.85,0.1023,-1.061,-0.999,0.409,70,0.1714,12,58,5.3,False,True,-0.0309,0.0114,7076.14,17297.1,13,0,42,9,6,0,0,0,0,0,0,0,0,170,0.44,0.5,10,0.035,0.02,0.02,0.05,3
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,10,0.035,0.03,0.01,0.03,1
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,10,0.035,0.03,0.01,0.03,2
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,10,0.035,0.03,0.01,0.03,3
-9738.7,-0.0974,90261.3,10031.07,0.1003,-1.057,-0.971,0.346,56,0.1429,8,48,5.2,False,True,-0.0309,0.0114,5355.06,15481.52,10,0,35,5,6,0,0,0,0,0,0,3,0,135,0.44,0.5,10,0.035,0.03,0.01,0.05,1
-9738.7,-0.0974,90261.3,10031.07,0.1003,-1.057,-0.971,0.346,56,0.1429,8,48,5.2,False,True,-0.0309,0.0114,5355.06,15481.52,10,0,35,5,6,0,0,0,0,0,0,3,0,135,0.44,0.5,10,0.035,0.03,0.01,0.05,2
-9738.7,-0.0974,90261.3,10031.07,0.1003,-1.057,-0.971,0.346,56,0.1429,8,48,5.2,False,True,-0.0309,0.0114,5355.06,15481.52,10,0,35,5,6,0,0,0,0,0,0,3,0,135,0.44,0.5,10,0.035,0.03,0.01,0.05,3
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,10,0.035,0.03,0.02,0.03,1
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,10,0.035,0.03,0.02,0.03,2
-9870.17,-0.0987,90129.83,10005.26,0.1,-1.178,-0.986,0.374,72,0.1806,13,59,5.2,False,True,-0.0309,0.0057,5653.43,15105.93,13,0,43,9,7,0,0,0,0,0,0,0,0,171,0.44,0.5,10,0.035,0.03,0.02,0.03,3
-10220.96,-0.1022,89779.04,10232.85,0.1023,-1.061,-0.999,0.409,70,0.1714,12,58,5.3,False,True,-0.0309,0.0114,7076.14,17297.1,13,0,42,9,6,0,0,0,0,0,0,0,0,170,0.44,0.5,10,0.035,0.03,0.02,0.05,1
-10220.96,-0.1022,89779.04,10232.85,0.1023,-1.061,-0.999,0.409,70,0.1714,12,58,5.3,False,True,-0.0309,0.0114,7076.14,17297.1,13,0,42,9,6,0,0,0,0,0,0,0,0,170,0.44,0.5,10,0.035,0.03,0.02,0.05,2
-10220.96,-0.1022,89779.04,10232.85,0.1023,-1.061,-0.999,0.409,70,0.1714,12,58,5.3,False,True,-0.0309,0.0114,7076.14,17297.1,13,0,42,9,6,0,0,0,0,0,0,0,0,170,0.44,0.5,10,0.035,0.03,0.02,0.05,3
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,15,0.025,0.02,0.01,0.03,1
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,15,0.025,0.02,0.01,0.03,2
-9870.16,-0.0987,90129.84,10005.24,0.1,-1.181,-0.986,0.374,72,0.1806,13,59,5.0,False,True,-0.0307,0.0057,5650.83,15103.31,13,0,44,9,6,0,0,0,0,0,0,0,0,164,0.44,0.5,15,0.025,0.02,0.01,0.03,3
-9965.37,-0.0997,90034.63,10019.11,0.1002,-1.092,-0.995,0.34,56,0.1429,8,48,5.0,False,True,-0.0307,0.0114,5339.48,15691.64,10,0,36,5,5,0,0,0,0,0,0,3,0,125,0.44,0.5,15,0.025,0.02,0.01,0.05,1
